shader,cs3,cs4,cs5,SPECULAR_COLOR_ENABLED,MULTI_UV2_SPECULAR_MAPPING_ENABLED,USE_OUTLINE_COLOR,TRANSPARENT_DELAY_ENABLED,FORCE_CHAR_LIGHT_DIRECTION_ENABLED,RECEIVE_SHADOWS,SPECULAR_MAPPING_ENABLED,MULTIPLICATIVE_BLENDING_ENABLED,NORMAL_MAPP_DXT5_NM_ENABLED,MULTI_UV_ENANLED,RIM_LIGHTING_ENABLED,ALPHA_BLENDING_ENABLED,MULTI_UV_FACE_ENANLED,ALPHA_TESTING_ENABLED,DUDV_MAPPING_ENABLED,MULTI_UV2_MULTIPLICATIVE_BLENDING_ENANLED,GLARE_ENABLED,SHADOW_COLOR_SHIFT_ENABLED,ADDITIVE_BLENDING_ENABLED,DOUBLE_SIDED,SUBTRACT_BLENDING_ENABLED,NORMAL_MAPPING_ENABLED,SKINNING_ENABLED,USE_OUTLINE,MULTI_UV_MULTIPLICATIVE_BLENDING_EX_ENANLED,NO_MAIN_LIGHT_SHADING_ENABLED,CUBE_MAPPING_ENABLED,GLARE_MAP_ENABLED,MULTI_UV_ADDITIVE_BLENDING_ENANLED,MULTI_UV_MULTIPLICATIVE_BLENDING_ENANLED,SPHERE_MAPPING_HAIRCUTICLE_ENABLED,SPECULAR_ENABLED,MULTI_UV2_ENANLED,NO_ALL_LIGHTING_ENABLED,MULTI_UV_SPECULAR_MAPPING_ENABLED,FOR_SHADOW,FOG_ENABLED,CARTOON_SHADING_ENABLED,VERTEX_COLOR_ENABLED,MULTI_UV_GLARE_MAP_ENABLED,PER_MATERIAL_MAIN_LIGHT_CLAMP_ENABLED,MULTI_UV_NORMAL_MAPPING_ENABLED,MULTI_UV_NO_DIFFUSE_MAPPING_ENANLED,MULTI_UV2_ADDITIVE_BLENDING_ENANLED,EMISSION_MAPPING_ENABLED,CASTS_SHADOWS,RIM_TRANSPARENCY_ENABLED,SPHERE_MAPPING_ENABLED,MULTI_UV2_MULTIPLICATIVE_BLENDING_EX_ENANLED,PORTRAIT_GLASS_FIX,FOR_EFFECT
ed8_chr.fx#06E823B5640ED9155328CF1D6E20E396,None,C_MON118.pkg,C_MON118.pkg,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#07259D4274D6B806499D62AB25F16E57,None,C_EQU203_C01.pkg,None,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#07275D3DC17A50EEE1836E2F3EE0C868,C_MON006.pkg,C_MON006.pkg,C_MON006.pkg,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#07612489789E68AC8C116CC61CC5EFF9,None,C_MON062_C00.pkg,C_MON062_C00.pkg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#076E3FDBD6819DE366638C6EA6F14E0A,None,C_MON461.pkg,C_MON461.pkg,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#077652122C85E4A3668ED89CB96A966B,None,C_CHR005_C64.pkg,C_CHR005_C64.pkg,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#0776ABFEF134A80A1C21DA9DB52EB7F5,M_T0060.pkg,None,None,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#0781EB5C8923E3C3D55B9A2FB0A5D140,O_C32EVT10.pkg,None,None,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#079DD98FC40F64E751CDCE9F2A2A4235,C_CHR617.pkg,C_CHR617.pkg,C_CHR617.pkg,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#07B496EA0596A562D9F114BD56A90FDD,C_CHR331.pkg,C_CHR331.pkg,C_CHR331.pkg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#07C713EFC8276DDBE6F587A8274505D5,C_CHR054.pkg,C_CHR054.pkg,C_CHR054.pkg,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#07EF239CADD7F29A55F585BA6983D41E,None,None,C_MON312_MG16.pkg,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#08135A52AC946182959D017A63F0D4FD,None,None,C_CHR105_C85.pkg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#0815E7770A1D3F22E34E7A936B219235,None,None,C_CHR972.pkg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#081E2312AA4B9749C5FD15A174537D39,None,C_MON128.pkg,C_MON128.pkg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#0825C60CB95498DCA6B29431323D5E87,None,None,C_MON172_C00.pkg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#0826B01925782E44CF6703FBAD91E9EC,None,C_MON309_C01.pkg,C_MON309_C01.pkg,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#083A313170C71B31C79A3A76B53B11DB,C_CHR047.pkg,C_CHR047.pkg,C_CHR047.pkg,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#084B72970F4C9AA73461E969B5F41095,None,C_EQU011.pkg,C_EQU011.pkg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#085E2ABF1BA9812F99E659E30D1698B2,C_CHR034_C00.pkg,C_CHR034_C00.pkg,C_CHR034_C00.pkg,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#0864958E2F8DBC0659155E72C4DD7411,C_EQU006.pkg,C_EQU006.pkg,C_EQU006.pkg,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#086B3224BC1D119CCCC2C973B174E65F,C_CHR066_C00.pkg,C_CHR066_C00.pkg,None,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#087453B470A19051DE67A6109CE216A3,None,C_MON356.pkg,C_MON356.pkg,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#088BD9A40815095B94D1B163796D5620,None,C_MON085_C00.pkg,C_MON085_C00.pkg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#08C8FC5FEAD6E06894BF4EB45DEC6A5F,C_CHR000_C01.pkg,C_CHR000.pkg,C_CHR000.pkg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#08F5764D39214258427FBE4A2C348F76,None,None,C_CHR015_CMG16.pkg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#08F5827DECBC88B11584C3814E3ACC4C,C_CHR047.pkg,C_CHR047.pkg,C_CHR047.pkg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#08F9394D5D8DF12C93B374C3662D8F7F,E_EF6O025.pkg,E_EF6O025.pkg,E_EF6O025.pkg,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_chr.fx#08FCE79FE2D8CEE9F720292EFBE7CBB7,C_EQU442.pkg,C_EQU442.pkg,C_EQU442.pkg,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#09077C00A16288F805A175A262907561,None,None,E_EF1O060.pkg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ed8_chr.fx#091F1AB6C677489BCC2B210399A57370,C_CHR331.pkg,C_CHR331.pkg,C_CHR331.pkg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#0936AE9568615D1260DFA87254664F68,C_ROB010_C98.pkg,C_ROB010_C98.pkg,None,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0
ed8_chr.fx#094EE6F505D7F389DC003B14BFB5A055,C_MON030.pkg,C_MON100_C00.pkg,C_MON030.pkg,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#0958918C35FB98DB7FB10B631971B85C,None,None,C_CHR011_C09.pkg,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#096120992E2DABCEDD15DF38921AC668,None,E_EF6O053.pkg,E_EF6O053.pkg,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ed8_chr.fx#097649515D189F81275E1FEBED9AA7A0,None,None,E_EF1O056.pkg,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
ed8_chr.fx#098C76EBC4201B387B9BC4CE12A15A9A,C_EQU353.pkg,C_EQU353.pkg,C_EQU353.pkg,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#09C6A84844741BD747888033A6CAAB16,C_EQU091.pkg,C_EQU091_00.pkg,C_EQU091_00.pkg,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#09D65B0B58812621CC956B93CEE6258C,C_MON060.pkg,C_MON060.pkg,C_MON060.pkg,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#0A1A5D3DE90151E57BC2377536DCC8B6,None,C_MON291.pkg,C_MON291.pkg,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
ed8_chr.fx#0A46875CAC5FF95AEB0A0607536E75CF,None,C_EQU091.pkg,C_EQU091.pkg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#0A545893657FBFDA3B605ECB6C3F0BE5,None,None,C_EQU1133.pkg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#0A595676DF9D346DC8AB6A7CD9756010,None,C_MON156.pkg,C_MON156.pkg,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#0A59B00C1F62389DD4664AC46E4CC99D,None,C_MON354_C00.pkg,C_MON354_C00.pkg,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
ed8_chr.fx#0A89063DB13E33901407A44D53A90200,None,None,C_MON084_C01.pkg,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#0A9123BBDA5554B97B8B429F09B161E6,C_EQU011.pkg,None,None,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#0A990E45F351D21E5A667D5A873CCCBC,C_CHR000_C01.pkg,C_CHR000_C01.pkg,C_CHR000_C50.pkg,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#0AA7D7B61C956146229E50A55229D2F1,None,E_EF6O053A.pkg,E_EF6O053A.pkg,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
ed8_chr.fx#0AB3BB853DD0C69A0429EE56569257BC,C_CHR952.pkg,C_CHR952.pkg,C_CHR952.pkg,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#0ABF3B343DE08885BA0EF7F38D0527AE,None,C_EQU061.pkg,C_EQU061.pkg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
ed8_chr.fx#0AC29FFD4287679BD884E0347B717529,None,C_CHR198_C01.pkg,C_CHR198.pkg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#0AC5308A9E905B2EB8140681744E4DAD,None,None,C_MON170.pkg,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#0ACFBFD4D78BCDF10E0278207E34F940,None,None,C_MON130_MG16.pkg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#0AD094361398B8D451AF7DD20B11E05F,None,None,C_CHR015_CMG16.pkg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#0AE69DA439D126C331480FA7514DBE66,C_CHR034_C00.pkg,C_CHR034_C00.pkg,C_CHR034_C00.pkg,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#0AF23533E97A618051E267CB2C336647,E_EF0O077.pkg,E_EF0O077.pkg,E_EF0O077.pkg,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ed8_chr.fx#0B0831D4EBC69ED1E14D8AC5E5217DCC,None,C_MON126_C00.pkg,C_MON126_C00.pkg,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#0B14AAC8AF77F83B0B5F709D219E51A5,C_MON088.pkg,C_MON088.pkg,C_MON088_C00.pkg,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
ed8_chr.fx#0B3A333C657C5B6A3F63DA316E395577,None,C_MON121.pkg,C_MON121.pkg,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#0B44E745356FE34A3D070BCFCDF3AE0A,None,C_EQU508_C01.pkg,C_EQU508_C01.pkg,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#0B54DD4AF91F89F1B65055846B537595,None,C_CHR742.pkg,C_CHR742.pkg,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#0BB822A1156F898B26A5F5160B4DE0F3,None,C_CHR956_C03.pkg,C_CHR956.pkg,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#0C01668901ECEE421411186D782D843D,None,None,C_ROB015_C90.pkg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#0C018152621FA0DC1B166632B308537C,C_MON400.pkg,C_MON400.pkg,C_MON400.pkg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#0C027EB7798424341B03AEBB3CC304C1,C_MON451.pkg,C_MON451.pkg,C_MON451.pkg,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ed8_chr.fx#0C22A2D0D6E1363C5AAFA8C6185E808A,None,None,E_EFMO113.pkg,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
ed8_chr.fx#0C3BA09687F7F169F58661A523ADFEC5,None,None,C_CHR450_C71.pkg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#0C41F03E9AB4AAE80BE8383670B6A8D6,None,None,C_MON197.pkg,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#0C6A55AE5F4FB03DF334C56119131AF5,None,C_ROB000_C11.pkg,None,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#0C9044DC4601EF2C7277FE3887EF4746,None,C_CHR948.pkg,C_CHR948.pkg,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#0C9EE557BD663A0F7F5B83F29EED2720,None,E_EFAO019.pkg,E_EFAO019.pkg,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ed8_chr.fx#0CA0207572192737C87FF43642C917F4,O_A00OBJ12.pkg,O_A00OBJ12.pkg,O_A00OBJ12.pkg,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#0CCBC0BF5027FE6DF0D7D9CE2D569621,E_EF1O021.pkg,E_EF1O021.pkg,E_EF1O021.pkg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ed8_chr.fx#0CDCA0D5DB4DA0BC1226A7DE42E370A6,None,None,C_EQU571.pkg,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#0CF33F3A29F871361087C9E5AF91A281,None,None,E_EFOO005.pkg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1
ed8_chr.fx#0D46E347A5F3BD388A2920CA808CDF70,None,C_ROB004.pkg,None,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
ed8_chr.fx#0D66874ECCD6DBDE2BEDBFF3A6CC317C,None,E_EF1O048.pkg,E_EF1O048.pkg,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
ed8_chr.fx#0D6BC44085D470C0DA98FE73668D7577,None,E_EF5O000.pkg,E_EF5O000.pkg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
ed8_chr.fx#0D91602CD2E870833542B51ECED2878A,None,C_EQU062.pkg,C_EQU062.pkg,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#0D9ACE3B30A43830F7956E7A6664DA1A,None,C_ROB034_C10.pkg,C_ROB034_C10.pkg,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
